"leaguage_id","home_team_id","away_team_id","season_id","home_sum_pkt_home_away_last_5","home_total_rows_home_away_last_5","away_sum_pkt_home_away_last_5","away_total_rows_home_away_last_5","sum_pkt_home_all","total_rows_home_all","sum_pkt_away_all","total_rows_away_all","sum_pkt_home_last_5","total_rows_home_last_5","sum_pkt_away_last_5","total_rows_away_last_5","type_1","type_0","type_2","type_10","type_02","type_12","home_value","home_players","away_value","away_players","ht_home_score","ht_away_score","ft_home_score","ft_away_score","ht_points","ft_points","bts","goals_2_5","tg"
6,12,18,1,9,5,6,5,42,16,24,16,12,5,6,5,1.48,4.6,6.7,1.12,2.73,1.21,34930000.00,27,14180000.00,35,0,0,1,1,1,1,1,0,2
6,13,16,1,0,5,3,5,15,16,21,16,3,5,0,5,2.45,3.2,3.1,1.39,1.57,1.37,7300000.00,25,11280000.00,31,1,0,1,0,3,3,0,0,1
6,17,4,1,9,5,3,5,15,16,6,16,0,5,0,5,2.57,3.4,2.78,1.46,1.53,1.34,11550000.00,27,6780000.00,28,0,2,0,3,0,0,0,1,3
7,26,27,2,0,0,0,0,0,0,0,0,0,0,0,0,1.62,3.9,5.6,1.1400000000000001,2.3,1.26,5300000.00,32,3800000.00,28,1,1,2,1,1,3,1,1,3
7,35,34,2,0,0,0,0,0,0,0,0,0,0,0,0,1.72,3.75,5.2,1.18,2.18,1.29,5900000.00,32,2900000.00,28,0,0,0,0,1,1,0,0,0
7,28,22,2,0,0,0,0,0,0,0,0,0,0,0,0,2.75,3.2800000000000002,2.68,1.5,1.47,1.3599999999999999,2500000.00,33,2600000.00,24,1,0,1,0,3,3,0,0,1
7,33,21,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.3,2.95,1.42,1.56,1.35,2130000.00,39,2950000.00,30,2,2,3,3,1,1,1,1,6
7,36,30,2,0,0,0,0,0,0,0,0,0,0,0,0,2.42,3.3,3.05,1.4,1.5899999999999999,1.35,2850000.00,31,2400000.00,35,1,1,2,1,1,3,1,1,3
7,32,20,2,0,1,0,1,0,0,0,0,0,0,0,0,2.6,3.25,2.82,1.44,1.51,1.35,2280000.00,33,1950000.00,32,1,0,2,0,3,3,0,0,2
7,30,35,2,0,1,0,1,0,0,0,0,0,0,0,0,3.6,3.3,2.15,1.72,1.3,1.35,2400000.00,35,5900000.00,32,0,1,0,2,0,0,0,0,2
7,28,33,2,0,1,0,1,3,1,0,0,3,1,0,0,2.62,3.25,2.84,1.45,1.52,1.3599999999999999,2500000.00,33,2130000.00,39,1,1,2,1,1,3,1,1,3
7,19,36,2,3,1,0,1,0,0,0,0,0,0,0,0,1.8,3.65,4.7,1.21,2.05,1.3,4180000.00,30,2850000.00,31,0,0,0,0,1,1,0,0,0
7,21,31,2,0,1,0,1,0,0,0,0,0,0,0,0,2.25,3.35,3.35,1.35,1.6800000000000002,1.35,2950000.00,30,2080000.00,31,0,0,0,2,1,0,0,0,2
7,24,25,2,0,1,3,1,0,0,0,0,0,0,0,0,2.45,3.3,3.05,1.41,1.5899999999999999,1.3599999999999999,3330000.00,26,2850000.00,27,0,0,0,1,1,0,0,0,1
7,22,34,2,0,1,0,1,0,0,0,1,0,0,0,1,2.55,3.26,2.92,1.43,1.54,1.3599999999999999,2600000.00,24,2900000.00,28,1,1,1,1,1,1,1,0,2
7,23,26,2,3,1,0,1,0,0,0,0,0,0,0,0,3.25,3.3,2.32,1.6400000000000001,1.3599999999999999,1.35,2930000.00,30,5300000.00,32,2,1,3,3,3,1,1,1,6
7,27,29,2,0,1,3,1,0,0,0,0,0,0,0,0,3.3,3.45,2.23,1.69,1.35,1.33,3800000.00,28,4550000.00,30,0,0,1,2,1,0,1,1,3
7,30,34,2,3,2,0,2,0,1,0,2,0,1,0,2,2.62,3.2,2.8,1.44,1.49,1.35,2400000.00,35,2900000.00,28,0,0,0,0,1,1,0,0,0
7,27,36,2,3,2,0,2,0,1,0,1,0,1,0,1,2.32,3.26,3.25,1.36,1.63,1.35,3800000.00,28,2850000.00,31,1,3,1,4,0,0,1,1,5
7,25,32,2,6,2,0,2,0,1,0,1,0,1,0,1,1.65,3.8,5.8,1.15,2.3,1.28,2850000.00,27,2280000.00,33,1,1,2,1,1,3,1,1,3
7,35,19,2,3,2,3,2,0,1,3,1,0,1,3,1,2.22,3.2,3.6,1.31,1.69,1.37,5900000.00,32,4180000.00,30,0,0,1,0,1,3,0,0,1
7,31,28,2,3,2,0,2,0,1,0,0,0,1,0,0,2.55,3.1,3.05,1.4,1.54,1.39,2080000.00,31,2500000.00,33,0,0,2,0,1,3,0,0,2
7,29,23,2,6,2,3,2,0,1,3,1,0,1,3,1,2.06,3.45,3.75,1.29,1.8,1.33,4550000.00,30,2930000.00,30,0,0,1,0,1,3,0,0,1
7,33,22,2,0,2,0,2,0,1,0,1,0,1,0,1,2.38,3.22,3.2,1.37,1.6,1.36,2130000.00,39,2600000.00,24,1,0,1,0,3,3,0,0,1
7,20,21,2,0,2,3,2,0,1,0,1,0,1,0,1,2.77,3.3,2.65,1.51,1.47,1.35,1950000.00,32,2950000.00,30,0,1,0,2,0,0,0,0,2
7,26,24,2,0,2,3,2,3,1,0,1,3,1,0,1,1.85,3.55,4.55,1.22,1.99,1.32,6100000.00,32,3700000.00,29,0,1,0,2,0,0,0,0,2
7,19,34,2,3,3,0,3,0,1,0,3,0,1,0,3,2.11,3.3,3.65,1.29,1.73,1.34,4230000.00,29,2900000.00,29,1,0,1,1,3,1,1,0,2
7,27,35,2,6,3,3,3,0,2,3,1,0,2,3,1,3.45,3.5,2.1,1.74,1.31,1.31,3780000.00,27,6000000.00,33,0,0,0,1,1,0,0,0,1
7,22,30,2,0,3,3,3,0,1,0,1,0,1,0,1,2.15,3.35,3.6,1.31,1.74,1.35,2650000.00,23,2550000.00,34,0,1,1,1,0,1,1,0,2
7,23,36,2,3,3,3,3,0,1,3,2,0,1,3,2,2.21,3.4,3.4,1.34,1.7,1.34,2930000.00,30,3250000.00,33,1,0,3,1,3,3,1,1,4
7,21,25,2,6,3,6,3,0,1,3,1,0,1,3,1,2.47,3.25,3.05,1.4,1.57,1.36,2800000.00,29,2850000.00,27,0,2,2,3,0,0,1,1,5
7,24,29,2,6,3,6,3,0,1,3,1,0,1,3,1,2.63,3.25,2.83,1.45,1.51,1.36,3700000.00,29,4530000.00,29,1,1,1,4,1,0,1,1,5
7,32,26,2,0,3,3,3,3,1,0,1,3,1,0,1,4.1,3.3,2.02,1.83,1.25,1.35,2530000.00,33,6100000.00,32,0,1,0,2,0,0,0,0,2
7,28,20,2,0,3,3,3,6,2,0,1,6,2,0,1,2.26,3.3,3.4,1.34,1.67,1.36,2500000.00,33,1830000.00,28,1,1,3,2,1,3,1,1,5
7,33,31,2,0,3,3,3,3,2,3,1,3,2,3,1,2.32,3.35,3.2,1.37,1.64,1.34,2080000.00,37,1950000.00,28,1,2,2,3,0,0,1,1,5
7,27,34,2,9,4,0,4,0,3,0,4,0,3,0,4,2.88,3.35,2.46,1.55,1.42,1.33,3780000.00,27,2900000.00,29,2,1,4,2,3,3,1,1,6
7,35,23,2,6,4,3,4,3,2,3,2,3,2,3,2,1.76,3.65,4.75,1.19,2.06,1.28,6000000.00,33,2930000.00,30,0,1,2,1,0,3,1,1,3
7,29,32,2,9,4,3,4,3,2,0,2,3,2,0,2,1.61,4.2,5.5,1.16,2.38,1.25,4530000.00,29,2530000.00,33,0,0,0,1,1,0,0,0,1
7,30,19,2,3,4,3,4,0,2,3,2,0,2,3,2,3.1,3.3,2.41,1.6,1.39,1.36,2550000.00,34,4230000.00,29,0,1,1,3,0,0,1,1,4
7,36,24,2,3,4,9,4,3,1,3,2,3,1,3,2,2.46,3.3,3.0,1.41,1.57,1.35,3250000.00,33,3700000.00,29,1,0,1,0,3,3,0,0,1
7,25,28,2,9,4,0,4,3,2,0,1,3,2,0,1,2.06,3.45,3.75,1.29,1.8,1.33,2850000.00,27,2500000.00,33,2,0,2,0,3,3,0,0,2
7,20,33,2,3,4,3,4,0,2,0,1,0,2,0,1,2.8,3.25,2.65,1.5,1.46,1.36,1830000.00,28,2080000.00,37,1,1,1,1,1,1,1,0,2
7,26,21,2,6,4,9,4,3,2,3,2,3,2,3,2,1.75,3.75,4.9,1.19,2.12,1.29,6100000.00,32,2800000.00,29,0,1,3,1,0,3,1,1,4
7,31,22,2,6,4,0,4,3,2,0,2,3,2,0,2,2.21,3.25,3.55,1.32,1.7,1.36,1950000.00,28,2650000.00,23,1,0,1,1,3,1,1,0,2
7,23,34,2,3,5,0,5,3,2,0,5,3,2,0,5,2.25,3.2,3.5,1.32,1.67,1.37,2930000.00,30,2900000.00,29,0,0,0,0,1,1,0,0,0
7,32,36,2,6,5,3,5,3,2,3,3,3,2,3,3,3.45,3.2,2.27,1.66,1.33,1.37,2530000.00,33,3250000.00,33,0,0,1,0,1,3,0,0,1
7,24,35,2,9,5,6,5,0,2,6,2,0,2,6,2,3.45,3.25,2.26,1.67,1.33,1.37,3700000.00,29,6000000.00,33,1,1,3,1,1,3,1,1,4
7,27,30,2,9,5,6,5,3,4,0,2,3,4,0,2,2.55,3.25,2.93,1.43,1.54,1.36,3780000.00,27,2550000.00,34,1,1,1,1,1,1,1,0,2
7,33,25,2,3,5,9,5,3,3,6,2,3,3,6,2,2.94,3.28,2.52,1.55,1.43,1.36,2080000.00,37,2850000.00,27,0,0,1,0,1,3,0,0,1
7,22,19,2,0,5,6,5,0,2,6,3,0,2,6,3,2.8,3.26,2.65,1.51,1.46,1.36,2650000.00,23,4230000.00,29,1,1,1,2,1,0,1,1,3
7,21,29,2,9,5,12,5,0,2,6,2,0,2,6,2,3.1,3.26,2.42,1.59,1.39,1.36,2800000.00,29,4530000.00,29,0,0,0,1,1,0,0,0,1
7,28,26,2,0,5,6,5,9,3,3,2,9,3,3,2,3.95,3.4,2.02,1.83,1.27,1.34,2500000.00,34,6100000.00,31,0,0,0,0,1,1,0,0,0
7,31,20,2,6,5,3,5,3,3,0,2,3,3,0,2,2.02,3.45,3.9,1.27,1.83,1.33,1950000.00,28,2250000.00,29,1,0,1,1,3,1,1,0,2
7,20,22,2,3,5,3,5,0,3,0,3,0,3,0,3,2.72,3.22,2.72,1.47,1.47,1.36,2250000.00,29,2850000.00,25,1,1,2,1,1,3,1,1,3
7,25,31,2,6,5,6,5,6,3,6,2,6,3,6,2,2.6,3.22,2.84,1.44,1.51,1.36,2850000.00,27,1950000.00,28,1,0,2,0,3,3,0,0,2
7,29,28,2,12,5,0,5,3,3,0,2,3,3,0,2,1.81,3.52,4.9,1.2,2.05,1.32,4500000.00,27,2500000.00,34,0,0,0,1,1,0,0,0,1
7,35,32,2,6,5,6,5,6,3,3,3,6,3,3,3,1.47,4.35,7.6,1.1,2.77,1.23,6000000.00,34,2400000.00,30,1,0,3,0,3,3,0,1,3
7,26,33,2,6,5,3,5,6,3,0,2,6,3,0,2,2.12,3.45,3.55,1.31,1.75,1.33,6100000.00,31,2000000.00,35,1,1,2,1,1,3,1,1,3
7,19,27,2,6,5,9,5,0,2,0,1,0,2,0,1,1.65,3.92,5.5,1.16,2.29,1.27,4230000.00,29,3950000.00,27,0,0,1,2,1,0,1,1,3
7,36,21,2,3,5,12,5,6,2,3,3,6,2,3,3,2.07,3.42,3.75,1.29,1.79,1.33,3230000.00,32,2950000.00,28,1,0,1,2,3,0,1,1,3
7,30,23,2,6,5,0,5,0,3,3,3,0,3,3,3,2.9,3.26,2.57,1.53,1.44,1.36,2550000.00,32,2900000.00,29,0,1,0,1,0,0,0,0,1
7,34,24,2,0,5,9,5,0,0,3,3,0,0,3,3,2.42,3.26,3.05,1.39,1.58,1.35,3500000.00,29,3700000.00,29,0,1,0,5,0,0,0,1,5
7,28,36,2,3,5,6,5,9,4,3,4,9,4,3,4,2.62,3.22,2.82,1.44,1.5,1.36,2500000.00,34,3230000.00,32,0,0,0,0,1,1,0,0,0
7,21,35,2,12,5,3,5,0,3,6,3,0,3,6,3,3.75,3.4,2.05,1.78,1.28,1.33,2950000.00,28,6000000.00,34,0,1,2,1,0,3,1,1,3
7,22,27,2,3,5,9,5,0,3,3,2,0,3,3,2,2.15,3.4,3.45,1.32,1.71,1.32,2850000.00,25,3950000.00,27,3,0,4,1,3,3,1,1,5
7,33,29,2,3,5,12,5,6,4,9,3,6,4,9,3,2.78,3.3,2.6,1.51,1.45,1.34,2000000.00,35,4500000.00,27,3,0,5,0,3,3,0,1,5
7,31,26,2,3,5,6,5,3,4,3,3,3,4,3,3,2.75,3.27,2.65,1.49,1.46,1.35,1950000.00,28,6100000.00,31,1,1,2,1,1,3,1,1,3
7,20,25,2,3,5,3,5,3,4,6,3,3,4,6,3,3.2,3.25,2.33,1.61,1.36,1.35,2250000.00,29,2850000.00,27,1,0,1,0,3,3,0,0,1
7,23,19,2,3,5,9,5,3,3,9,4,3,3,9,4,2.98,3.3,2.45,1.57,1.41,1.34,2900000.00,29,4230000.00,29,0,0,0,1,1,0,0,0,1
7,32,34,2,6,5,3,5,6,3,0,6,6,3,0,5,3.1,3.2,2.42,1.57,1.38,1.36,2400000.00,30,3500000.00,29,0,0,0,0,1,1,0,0,0
7,24,30,2,9,5,6,5,3,3,0,3,3,3,0,3,2.06,3.4,3.75,1.28,1.78,1.33,3700000.00,29,2550000.00,32,1,0,1,1,3,1,1,0,2
7,36,33,2,3,5,3,5,6,3,0,3,6,3,0,3,2.32,3.35,3.2,1.37,1.64,1.35,3250000.00,33,2080000.00,35,1,0,1,0,3,3,0,0,1
7,35,28,2,3,5,3,5,9,4,3,3,9,4,3,3,1.62,3.75,5.0,1.13,2.14,1.22,6330000.00,32,2430000.00,31,1,3,2,3,0,0,1,1,5
7,34,21,2,3,5,9,5,0,1,6,4,0,1,6,4,2.15,3.35,3.6,1.31,1.73,1.35,3480000.00,28,2950000.00,29,0,1,0,1,0,0,0,0,1
7,26,20,2,3,5,0,5,9,4,0,3,9,4,0,3,1.58,4.0,6.3,1.15,2.45,1.28,6330000.00,31,2180000.00,28,2,0,2,2,3,1,1,1,4
7,30,32,2,6,5,6,5,0,4,3,4,0,4,3,4,2.03,3.4,3.92,1.27,1.82,1.34,2550000.00,32,2400000.00,29,0,0,1,2,1,0,1,1,3
7,29,31,2,12,5,3,5,3,4,6,3,3,4,6,3,2.25,3.32,3.38,1.34,1.67,1.35,4500000.00,29,1950000.00,29,0,0,0,1,1,0,0,0,1
7,19,24,2,12,5,6,5,0,3,6,4,0,3,6,4,1.97,3.55,3.96,1.27,1.87,1.32,4230000.00,29,4200000.00,31,3,0,5,0,3,3,0,1,5
7,27,23,2,6,5,6,5,3,5,6,4,3,5,6,4,2.76,3.35,2.55,1.51,1.45,1.33,3950000.00,27,2780000.00,27,0,1,0,1,0,0,0,0,1
7,25,22,2,3,5,3,5,9,4,0,4,9,4,0,4,2.24,3.15,3.37,1.34,1.68,1.35,2750000.00,26,2850000.00,25,2,1,3,2,3,3,1,1,5
7,24,27,2,3,5,6,5,3,4,3,3,3,4,3,3,2.0,3.5,3.75,1.27,1.81,1.3,4200000.00,31,3950000.00,27,0,0,2,0,1,3,0,0,2
7,31,36,2,3,5,3,5,6,5,3,5,6,5,3,5,2.24,3.26,3.34,1.33,1.65,1.34,1950000.00,29,3250000.00,33,1,0,2,0,3,3,0,0,2
7,32,19,2,6,5,12,5,6,4,12,5,6,4,12,5,4.45,3.45,1.88,1.94,1.24,1.34,2400000.00,29,4230000.00,29,0,0,1,2,1,0,1,1,3
7,33,35,2,0,5,3,5,9,5,6,4,9,5,6,4,3.75,3.42,2.05,1.79,1.28,1.32,2080000.00,35,6330000.00,32,1,1,2,1,1,3,1,1,3
7,22,23,2,3,5,9,5,3,4,9,5,3,4,9,5,2.65,3.15,2.6,1.44,1.42,1.31,2850000.00,25,2780000.00,27,2,0,2,2,3,1,1,1,4
7,25,26,2,0,5,0,5,12,5,3,4,12,5,3,4,3.2,3.3,2.32,1.62,1.36,1.34,2750000.00,26,6330000.00,31,1,0,1,1,3,1,1,0,2
7,28,34,2,6,5,6,5,9,5,0,7,9,5,0,5,2.46,3.25,3.05,1.4,1.57,1.36,2430000.00,31,3480000.00,28,2,1,5,2,3,3,1,1,7
7,21,30,2,9,5,9,5,3,4,0,4,3,4,0,4,2.3,3.4,3.14,1.37,1.63,1.33,2950000.00,29,2550000.00,32,1,1,1,1,1,1,1,0,2
7,34,33,2,6,5,0,5,0,2,0,4,0,2,0,4,2.8,3.3,2.55,1.51,1.44,1.33,3480000.00,28,2080000.00,36,0,0,0,1,1,0,0,0,1
7,19,21,2,12,5,9,5,3,4,9,5,3,4,9,5,1.8,3.75,4.35,1.23,2.01,1.29,4230000.00,29,2950000.00,29,2,1,3,4,3,0,1,1,7
7,35,31,2,3,5,3,5,9,5,9,4,9,5,9,4,2.1,3.4,3.54,1.3,1.73,1.32,6180000.00,32,1950000.00,29,1,0,1,1,3,1,1,0,2
7,23,24,2,9,5,3,5,3,4,6,5,3,4,6,5,2.23,3.35,3.33,1.34,1.67,1.34,2780000.00,27,4130000.00,30,1,1,1,1,1,1,1,0,2
7,26,22,2,0,5,3,5,9,5,0,5,9,5,0,5,1.67,3.8,5.56,1.18,2.26,1.31,6330000.00,31,3200000.00,28,0,2,2,2,0,1,1,1,4
7,30,28,2,6,5,6,5,0,5,6,4,0,5,6,4,2.62,3.22,2.82,1.44,1.5,1.36,2780000.00,33,2630000.00,32,1,0,2,1,3,3,1,1,3
7,29,25,2,12,5,0,5,3,5,6,4,3,5,6,4,2.35,3.3,3.14,1.37,1.61,1.34,4300000.00,28,2850000.00,28,0,1,1,1,0,1,1,0,2
7,36,20,2,3,5,3,5,9,4,0,4,9,4,0,4,1.84,3.7,4.4,1.25,2.01,1.32,3130000.00,30,2180000.00,28,0,1,1,1,0,1,1,0,2
7,27,32,2,6,5,6,5,3,6,6,5,3,5,6,5,2.06,3.35,3.88,1.28,1.8,1.35,3950000.00,27,2900000.00,31,0,0,1,0,1,3,0,0,1
7,25,36,2,0,5,3,5,12,6,3,6,12,5,3,5,2.3,3.25,3.3,1.35,1.64,1.36,2850000.00,28,3130000.00,30,0,0,1,1,1,1,1,0,2
7,20,35,2,3,5,3,5,6,6,6,5,6,5,6,5,3.85,3.4,2.0,1.81,1.26,1.32,2180000.00,28,6180000.00,32,0,0,1,0,1,3,0,0,1
7,32,23,2,6,5,9,5,6,5,9,6,6,5,6,5,3.6,3.25,2.2,1.71,1.31,1.37,2900000.00,31,2780000.00,27,0,0,0,1,1,0,0,0,1
7,33,30,2,3,5,6,5,12,6,0,5,12,5,0,5,2.0,3.45,3.95,1.27,1.84,1.33,2080000.00,37,2780000.00,32,0,2,3,4,0,0,1,1,7
7,22,24,2,0,5,3,5,3,5,6,6,3,5,6,5,2.45,3.3,3.05,1.41,1.59,1.36,3200000.00,28,4130000.00,29,1,0,3,2,3,3,1,1,5
7,31,34,2,3,5,9,5,9,6,0,8,9,5,0,5,1.97,3.35,4.25,1.24,1.87,1.35,1950000.00,29,3480000.00,28,0,1,2,1,0,3,1,1,3
7,28,19,2,6,5,12,5,12,6,15,6,9,5,12,5,3.65,3.4,2.12,1.76,1.31,1.34,2630000.00,32,4230000.00,29,2,0,2,0,3,3,0,0,2
7,26,29,2,0,5,9,5,9,6,12,5,6,5,12,5,2.0,3.55,3.85,1.28,1.85,1.32,6330000.00,31,4300000.00,28,1,2,2,2,0,1,1,1,4
7,21,27,2,9,5,6,5,3,5,3,4,3,5,3,4,2.08,3.6,3.55,1.32,1.79,1.31,2930000.00,28,4050000.00,28,1,2,2,2,0,1,1,1,4
7,34,20,2,6,5,3,5,0,3,0,5,0,3,0,5,2.07,3.4,3.7,1.29,1.77,1.33,3480000.00,28,2180000.00,28,0,0,2,1,1,3,1,1,3
7,35,25,2,3,5,0,5,9,6,6,5,9,5,6,5,1.92,3.55,4.1,1.25,1.9,1.31,6180000.00,32,2550000.00,24,2,0,2,2,3,1,1,1,4
7,23,21,2,9,5,6,5,3,5,12,6,3,5,12,5,2.05,3.5,3.75,1.29,1.81,1.33,2780000.00,27,2930000.00,28,0,0,1,0,1,3,0,0,1
7,29,22,2,6,5,0,5,3,6,0,6,3,5,0,5,2.13,3.4,3.6,1.31,1.75,1.34,4300000.00,28,3200000.00,28,1,0,1,0,3,3,0,0,1
7,30,31,2,6,5,3,5,3,6,9,5,3,5,9,5,3.1,3.3,2.4,1.6,1.39,1.35,2780000.00,32,1950000.00,29,1,0,1,1,3,1,1,0,2
7,19,33,2,9,5,6,5,3,5,3,5,3,5,3,5,1.85,3.72,4.3,1.24,1.99,1.29,4230000.00,29,2080000.00,37,2,2,2,2,1,1,1,1,4
7,24,32,2,0,5,9,5,6,5,6,6,6,5,6,5,1.77,3.6,5.0,1.19,2.09,1.31,4130000.00,29,2900000.00,31,2,0,5,0,3,3,0,1,5
7,27,28,2,3,5,3,5,6,7,6,5,6,5,6,5,2.35,3.3,3.2,1.37,1.62,1.35,4050000.00,28,2630000.00,32,0,2,2,3,0,0,1,1,5
7,36,26,2,0,5,0,5,9,5,3,5,9,5,3,5,2.87,3.35,2.5,1.55,1.43,1.34,3130000.00,30,6330000.00,31,1,1,2,1,1,3,1,1,3
7,20,30,2,3,5,6,5,9,7,3,6,9,5,3,5,2.42,3.25,3.05,1.39,1.57,1.35,2180000.00,28,2780000.00,32,0,0,1,2,1,0,1,1,3
7,25,34,2,0,5,6,5,12,7,0,9,9,5,0,5,2.18,3.3,3.5,1.31,1.7,1.34,2550000.00,24,3480000.00,28,0,0,1,0,1,3,0,0,1
7,22,32,2,0,5,9,5,6,6,6,7,6,5,6,5,1.9,3.5,4.25,1.23,1.92,1.31,3200000.00,28,2900000.00,32,1,0,3,0,3,3,0,1,3
7,28,23,2,6,5,6,5,15,7,12,7,9,5,9,5,2.48,3.3,2.93,1.42,1.55,1.34,2630000.00,32,2780000.00,27,0,1,1,1,0,1,1,0,2
7,26,35,2,0,5,3,5,9,7,6,6,6,5,3,5,2.36,3.4,3.05,1.39,1.61,1.33,6330000.00,31,6180000.00,32,0,0,0,0,1,1,0,0,0
7,29,36,2,6,5,0,5,6,7,3,7,3,5,0,5,2.3,3.35,3.2,1.36,1.64,1.34,4300000.00,28,3150000.00,32,1,0,2,2,3,1,1,1,4
7,31,19,2,3,5,6,5,12,7,15,7,9,5,12,5,2.45,3.3,2.98,1.41,1.57,1.34,1950000.00,29,4230000.00,29,1,3,2,4,0,0,1,1,6
7,21,24,2,6,5,0,5,3,6,6,7,3,5,3,5,2.6,3.35,2.75,1.46,1.51,1.34,2930000.00,28,4130000.00,29,1,0,4,1,3,3,1,1,5
7,33,27,2,6,5,6,5,12,7,3,5,9,5,3,5,1.88,3.75,4.0,1.25,1.94,1.28,2080000.00,37,4050000.00,28,1,1,4,2,1,3,1,1,6
7,27,31,2,3,5,3,5,6,8,9,6,6,5,6,5,3.25,3.32,2.26,1.64,1.34,1.33,4050000.00,28,1950000.00,29,0,0,1,1,1,1,1,0,2
7,34,26,2,3,5,0,5,3,4,3,6,3,4,3,5,3.55,3.4,2.12,1.74,1.31,1.33,3500000.00,28,6330000.00,31,0,0,1,1,1,1,1,0,2
7,35,29,2,0,5,3,5,9,7,12,6,6,5,9,5,2.0,3.5,3.85,1.27,1.83,1.32,6180000.00,32,4300000.00,28,0,1,3,3,0,1,1,1,6
7,19,20,2,9,5,6,5,3,6,0,6,3,5,0,5,1.65,4.1,5.1,1.18,2.27,1.25,4230000.00,29,2180000.00,28,1,1,2,1,1,3,1,1,3
7,30,25,2,6,5,0,5,3,7,6,6,3,5,3,5,2.45,3.33,2.91,1.41,1.55,1.33,2780000.00,32,2550000.00,25,0,0,0,3,1,0,0,1,3
7,36,22,2,0,5,0,5,12,6,0,7,9,5,0,5,2.1,3.4,3.55,1.3,1.74,1.32,3150000.00,32,3200000.00,28,1,1,2,2,1,1,1,1,4
7,32,21,2,6,5,3,5,6,6,12,7,3,5,9,5,2.93,3.4,2.46,1.57,1.43,1.34,2900000.00,32,2930000.00,28,0,2,1,2,0,0,1,1,3
7,23,33,2,3,5,6,5,6,6,3,6,6,5,3,5,2.2,3.4,3.4,1.34,1.69,1.34,2780000.00,27,2080000.00,37,0,0,0,0,1,1,0,0,0
7,26,30,2,0,5,9,5,9,8,6,7,3,5,6,5,1.86,3.55,4.4,1.22,1.96,1.31,6330000.00,31,2780000.00,32,3,0,3,0,3,3,0,1,3
7,36,35,2,0,5,0,5,12,7,6,7,6,5,0,5,2.73,3.3,2.65,1.49,1.47,1.34,3150000.00,32,6180000.00,32,1,1,1,2,1,0,1,1,3
7,29,34,2,0,5,3,5,6,8,0,10,3,5,0,5,1.96,3.5,4.05,1.26,1.88,1.32,4300000.00,28,3500000.00,28,0,0,2,0,1,3,0,0,2
7,31,23,2,3,5,3,5,12,8,12,8,9,5,9,5,2.02,3.45,3.9,1.27,1.83,1.33,1950000.00,29,2780000.00,27,0,0,1,0,1,3,0,0,1
7,33,24,2,6,5,3,5,15,8,6,8,12,5,3,5,2.02,3.5,3.85,1.28,1.83,1.32,2080000.00,37,4130000.00,29,0,1,1,2,0,0,1,1,3
7,25,19,2,3,5,6,5,15,8,18,8,9,5,12,5,2.91,3.35,2.5,1.56,1.43,1.34,2550000.00,25,4230000.00,29,1,1,3,1,1,3,1,1,4
7,20,27,2,3,5,3,5,9,8,3,6,9,5,3,5,2.3,3.35,3.25,1.36,1.65,1.35,2180000.00,28,4050000.00,28,0,2,1,2,0,0,1,1,3
7,22,21,2,0,5,6,5,9,7,15,8,9,5,12,5,2.42,3.35,3.05,1.41,1.6,1.35,3200000.00,28,2930000.00,28,0,0,0,2,1,0,0,0,2
7,28,32,2,6,5,6,5,15,8,6,8,6,5,3,5,1.68,3.65,5.8,1.15,2.24,1.3,2630000.00,32,2900000.00,32,3,0,3,0,3,3,0,1,3
7,34,36,2,0,5,3,5,3,5,3,8,3,5,0,5,2.91,3.26,2.52,1.54,1.42,1.35,3400000.00,27,3150000.00,32,1,1,4,1,1,3,1,1,5
7,35,22,2,3,5,3,5,9,8,0,8,3,5,0,5,1.8,3.65,4.6,1.21,2.04,1.29,6180000.00,32,3200000.00,29,1,1,1,2,1,0,1,1,3
7,27,25,2,6,5,3,5,6,9,9,7,3,5,3,5,3.15,3.4,2.32,1.64,1.38,1.34,4050000.00,28,2550000.00,27,0,1,1,2,0,0,1,1,3
7,30,29,2,9,5,0,5,3,8,12,7,3,5,6,5,2.97,3.35,2.46,1.57,1.42,1.35,2780000.00,32,4300000.00,28,2,0,2,2,3,1,1,1,4
7,24,31,2,6,5,3,5,9,7,9,7,9,5,3,5,2.78,3.3,2.64,1.51,1.47,1.35,4130000.00,29,1950000.00,29,1,2,2,2,0,1,1,1,4
7,23,20,2,3,5,6,5,6,7,0,7,3,5,0,5,1.98,3.55,3.9,1.27,1.86,1.31,2750000.00,26,2180000.00,28,0,0,3,0,1,3,0,1,3
7,19,26,2,3,5,0,5,6,7,3,7,6,5,0,5,2.18,3.55,3.3,1.35,1.71,1.31,4230000.00,29,6330000.00,32,1,0,1,2,3,0,1,1,3
7,21,28,2,6,5,6,5,6,7,12,7,6,5,12,5,2.45,3.35,2.99,1.42,1.58,1.35,2930000.00,28,2630000.00,33,0,0,1,0,1,3,0,0,1
7,32,33,2,6,5,6,5,6,7,3,7,3,5,3,5,4.2,3.5,1.93,1.91,1.24,1.32,2900000.00,32,2080000.00,36,0,0,0,1,1,0,0,0,1
7,24,20,2,6,5,6,5,9,8,0,8,6,5,0,5,2.15,3.55,3.35,1.34,1.72,1.31,4130000.00,29,2180000.00,28,0,0,1,1,1,1,1,0,2
